high_price,low,open,volumefrom,volumeto,close,conversionType
231.76,220.97,229.84,87057.03,19658919.58,223.14,direct
227.44,222.25,223.14,60804.73,13666049.75,225.74,direct
227.86,223.69,225.74,54353.18,12279838.72,225.59,direct
226.71,223.49,225.59,44055.99,9934190.66,224.22,direct
226.36,222.15,224.22,56455.17,12703848.43,225.29,direct
225.76,223.53,225.29,22467.76,5074897.56,224.74,direct
226.36,222.21,224.74,40481.39,9097310.34,223.47,direct
229.91,222.99,223.47,74152.69,16824026.1,228.57,direct
231.36,227.51,228.57,54837.44,12617632.43,229.56,direct
230.44,227.84,229.56,41639.32,9556657.69,228.79,direct
230.64,228.54,228.79,38004.06,8745318.46,229.88,direct
231.58,229.29,229.88,40744.82,9406856.66,230.46,direct
233.14,229.01,230.46,38008.73,8803491.08,232.48,direct
235.51,232.09,232.48,32894.87,7700053.79,233.75,direct
238.55,233.29,233.75,63467.09,15006949.33,237.0,direct
254.15,235.7,237.0,122473.61,29956654.2,249.82,direct
258.48,245.09,249.82,121617.91,30652977.32,247.38,direct
251.95,242.46,247.38,78135.55,19421567.7,248.44,direct
250.81,243.65,248.44,84699.65,20914718.44,244.13,direct
246.63,238.7,244.13,51281.32,12470598.74,244.98,direct
246.03,240.94,244.98,25152.47,6140997.64,244.1,direct
248.6,243.16,244.1,47587.53,11713076.05,247.46,direct
247.67,242.32,247.46,38427.99,9432470.15,243.76,direct
244.51,239.05,243.76,47109.76,11415709.88,240.56,direct
243.65,239.32,240.56,40360.36,9791297.92,242.56,direct
243.49,240.14,242.56,37617.83,9112156.6,242.95,direct
251.57,241.83,242.95,54700.08,13525813.79,250.73,direct
251.59,246.62,250.73,39892.18,9955671.92,248.88,direct
257.54,247.96,248.88,92643.49,23504772.6,256.97,direct
268.73,255.37,256.97,116532.34,30621602.74,264.12,direct
265.0,254.41,264.12,66934.73,17316801.19,257.62,direct
261.29,253.09,257.62,45004.59,11560214.6,254.88,direct
256.71,252.44,254.88,36579.6,9335969.35,255.4,direct
261.08,253.37,255.4,32951.08,8502000.62,260.55,direct
274.14,257.61,260.55,48445.72,12906220.27,270.14,direct
277.48,266.46,270.14,90578.41,14242625.38,269.08,direct
271.34,263.21,269.08,41609.36,11104556.73,266.21,direct
273.57,263.18,266.21,45290.37,12157995.11,268.64,direct
272.31,265.13,268.64,48385.86,13058350.83,269.14,direct
297.85,266.91,269.14,117173.84,33254590.34,283.62,direct
298.76,282.28,283.62,46487.25,13584989.4,291.97,direct
315.88,291.26,291.97,120702.44,36866127.76,310.44,direct
310.88,276.85,310.44,146845.71,42741263.66,290.35,direct
296.96,285.17,290.35,60619.43,17635928.71,286.96,direct
292.92,283.17,286.96,59578.59,17274148.89,283.42,direct
290.84,273.28,283.42,121324.43,34155564.7,276.59,direct
280.76,271.17,276.59,62121.51,17217352.98,279.62,direct
282.53,243.24,279.62,55337.05,15358107.19,274.05,direct
277.07,271.85,274.05,30202.22,8322466.0,273.18,direct
278.85,271.82,273.18,46596.58,12900609.61,277.68,direct
281.05,274.19,277.68,49054.44,13667891.12,275.09,direct
277.39,273.12,275.09,41969.04,11596311.21,276.46,direct
277.85,274.47,276.46,35661.27,9870635.2,275.52,direct
289.81,274.26,275.52,74359.53,21095041.66,288.37,direct
291.24,284.67,288.37,41648.34,12024889.58,288.74,direct
293.28,286.77,288.74,30991.92,9038050.71,291.77,direct
295.79,285.4,291.77,69710.58,20358325.65,293.01,direct
296.68,291.67,293.01,49065.8,14466428.05,293.7,direct
294.72,286.89,293.7,50673.64,14738216.66,288.37,direct
289.89,284.91,288.37,44792.49,12888680.67,287.02,direct
288.69,280.77,287.02,49212.01,14019071.24,283.73,direct
284.53,276.3,283.73,39426.68,11068826.78,280.47,direct
282.5,275.93,280.47,35672.07,9978638.45,281.36,direct
285.0,278.94,281.36,45894.1,13006246.28,281.58,direct
285.66,279.58,281.58,44841.21,12732203.17,284.3,direct
285.45,280.53,284.3,38285.97,10854754.48,281.72,direct
281.98,276.46,281.72,33261.93,9319083.23,278.0,direct
279.6,274.28,278.0,42811.69,11919665.19,277.89,direct
278.92,257.42,277.89,82543.32,22308123.7,258.6,direct
266.75,258.56,258.6,57475.12,15154749.09,263.87,direct
266.63,260.52,263.87,48569.01,12873441.85,263.3,direct
269.9,261.44,263.3,51361.8,13681939.6,269.03,direct
271.5,263.66,269.03,56734.31,15232934.05,267.66,direct
268.39,261.28,267.66,56486.75,14962211.79,263.44,direct
267.22,260.21,263.44,52327.95,13899139.99,265.03,direct
266.55,259.38,265.03,38905.99,10303301.22,260.52,direct
261.92,254.57,260.52,69037.08,17880398.95,257.12,direct
259.93,252.87,257.12,47882.96,12378054.89,257.13,direct
257.53,245.74,257.13,94503.04,23896056.77,246.72,direct
247.95,214.29,246.72,245822.71,55514712.14,226.0,direct
238.03,225.54,226.0,90981.27,21225055.42,234.66,direct
236.3,230.48,234.66,57649.08,13485729.48,232.4,direct
235.07,221.04,232.4,74205.5,16976922.67,229.54,direct
232.7,224.27,229.54,48840.79,11204081.47,226.75,direct
228.43,207.82,226.75,196695.2,43008579.43,211.43,direct
226.55,196.26,211.43,190793.65,40651749.53,220.51,direct
230.69,218.79,220.51,92812.47,20986286.41,224.97,direct
228.44,222.0,224.97,60246.06,13631111.36,222.73,direct
234.81,219.6,222.73,90660.85,20751420.42,231.64,direct
233.09,226.35,231.64,43740.08,10072201.21,228.5,direct
232.32,225.44,228.5,39808.01,9118089.39,228.4,direct
231.79,224.2,228.4,54507.28,12521966.49,229.47,direct
