98.84,93.02,96.89,2899480.93,276962628.41,97.78
102.47,97.4,97.78,2381171.63,237623484.03,100.51
101.15,96.62,100.51,1251226.24,123482853.55,97.9
98.51,95.08,97.9,916263.67,88845759.37,95.42
98.57,94.14,95.42,1360129.72,130720524.4,95.5
97.87,93.1,95.5,1832377.68,175268770.87,96.85
101.5,94.6,96.85,1675225.09,163367999.65,101.11
105.13,100.54,101.11,2961750.19,304200342.32,102.79
109.13,102.79,102.79,2689589.25,284133095.94,106.96
110.97,106.94,106.96,1753730.3,191350917.01,109.07
110.68,107.33,109.07,1135456.26,123656050.35,107.48
112.24,103.46,107.48,2235550.7,242583696.4,111.73
115.1,108.36,111.73,2138076.66,240524754.18,112.57
118.71,110.7,112.57,1901125.78,219814138.14,117.11
118.44,111.61,117.11,1958978.0,225648861.95,113.61
114.28,108.03,113.61,1408956.63,156412743.41,110.4
111.13,105.68,110.4,822029.62,89174506.03,108.96
114.05,107.57,108.96,960396.13,107084480.34,112.24
114.86,110.83,112.24,1284460.86,144565964.11,111.55
112.1,103.88,111.55,2014368.68,217470943.74,108.35
108.38,100.22,108.35,1858687.39,192848425.31,105.06
107.07,101.48,105.06,1537293.27,160312191.72,101.69
103.05,98.71,101.69,1093369.63,110488508.04,99.89
104.74,98.5,99.89,864089.21,88103065.8,104.04
104.38,102.08,104.04,612514.78,63235359.07,103.47
110.82,100.32,103.47,2201116.73,234405451.59,109.97
112.48,105.4,109.97,2166597.78,237619397.53,108.42
118.98,107.38,108.42,4063477.99,459270090.34,118.98
134.67,117.35,118.98,5232885.6,665347674.19,125.7
137.78,125.69,125.7,3056433.36,405596832.0,129.52
131.68,127.44,129.52,1729633.33,223568738.39,130.15
132.19,124.87,130.15,1631666.87,210788622.11,130.25
134.99,127.68,130.25,2761772.61,361205369.22,133.36
142.73,109.61,133.36,5819194.17,756083326.32,125.58
134.92,120.3,125.58,2960573.63,381104039.91,130.89
149.62,130.71,130.89,4344593.82,619872518.48,144.07
152.94,142.01,144.07,2858030.19,419104630.15,145.11
149.44,144.02,145.11,1037218.87,151869088.32,144.58
148.71,140.67,144.58,1396613.74,202638116.85,144.56
150.14,137.06,144.56,2595829.07,379112837.22,148.87
154.99,141.84,148.87,3186761.63,476778765.92,151.05
166.88,148.82,151.05,2784396.44,438432386.35,163.93
178.29,159.2,163.93,3815862.32,642377349.09,176.64
188.85,164.95,176.64,5992284.32,1068149417.11,183.84
197.8,176.91,183.84,4152263.36,776064550.46,181.95
204.17,178.58,181.95,3190995.11,611428210.5,201.69
209.86,193.87,201.69,3655288.14,738658423.4,195.91
198.63,165.62,195.91,5486398.45,988024751.1,169.91
193.24,162.49,169.91,4067827.52,717577531.6,191.92
195.72,175.88,191.92,2530828.31,472190949.04,179.44
181.81,167.64,179.44,1892655.19,328015603.27,175.17
178.93,170.28,175.17,1348782.66,236161266.4,172.72
186.75,171.44,172.72,1516114.9,270312536.09,183.79
194.53,181.02,183.79,2348938.53,444048366.86,189.01
196.81,186.31,189.01,1793107.63,343629444.01,190.47
192.63,180.1,190.47,2075050.92,386127087.76,186.23
190.93,180.77,186.23,1565753.27,291160759.22,189.67
193.04,183.31,189.67,1480147.05,277302542.62,192.19
199.96,190.97,192.19,1358815.59,266404556.59,194.28
203.1,193.84,194.28,1217337.57,240974694.62,202.43
204.24,187.09,202.43,1936685.59,376518362.86,192.35
192.37,175.94,192.35,2429746.49,443999027.53,181.52
191.96,177.05,181.52,1509273.86,282324677.0,185.14
190.17,180.32,185.14,1393893.78,258314841.26,184.09
185.17,168.07,184.09,2150780.64,376609057.73,174.46
179.78,173.65,174.46,982039.9,173682508.16,178.74
182.66,176.92,178.74,1043669.45,187985440.86,179.52
184.59,175.38,179.52,1700654.25,307007266.04,180.69
180.87,168.99,180.69,1489940.97,260675726.56,172.32
175.48,162.41,172.32,1767500.77,299280984.54,173.35
176.27,170.11,173.35,1084052.19,187905664.5,172.43
175.93,143.03,172.43,2793661.28,442076377.19,153.29
154.93,119.92,153.29,5183207.43,711604717.45,138.51
152.73,130.98,138.51,3060845.3,431491476.62,151.45
156.1,133.77,151.45,2606283.33,379031572.15,138.59
140.62,126.6,138.59,2511647.93,334403437.76,136.27
142.72,126.91,136.27,2474683.0,331011215.79,131.89
143.88,127.74,131.89,2328264.63,316388572.34,142.1
147.57,128.54,142.1,3269355.56,457184320.01,142.53
152.39,139.82,142.53,1221880.92,178632779.86,151.28
153.53,146.77,151.28,1033411.12,154865367.77,148.78
158.47,146.85,148.78,1565457.45,239332074.75,157.03
160.0,153.18,157.03,1446174.78,226705627.04,154.68
159.74,145.54,154.68,2002425.53,308556085.53,147.72
149.44,142.11,147.72,1651204.31,241156524.26,144.85
146.06,138.68,144.85,1020844.52,145874995.0,139.16
142.96,133.18,139.16,1034367.21,142754281.93,141.23
144.58,137.11,141.23,774685.91,109967903.38,137.97
138.89,133.42,137.97,1126367.32,152991280.52,137.74
139.72,121.13,137.74,2242350.91,288052107.17,126.68
