high_price,low,open,volumefrom,volumeto,close,conversionType
30653.27,30321.27,30471.06,7261.71,221634243.18,30590.76,direct
30788.75,30181.34,30590.76,8660.66,264438993.35,30617.66,direct
31388.17,30575.7,30617.66,19619.43,606995802.76,31160.24,direct
31331.3,30638.68,31160.24,13276.48,411450957.26,30774.39,direct
30877.17,30201.06,30774.39,15878.7,484235780.2,30503.07,direct
31521.11,29869.18,30503.07,30802.77,942103548.67,29907.98,direct
30450.48,29725.12,29907.98,19368.34,584908167.72,30349.69,direct
30383.67,30056.18,30349.69,6360.91,192238272.3,30294.36,direct
30441.0,30074.68,30294.36,7139.62,216124236.01,30171.49,direct
31045.4,29964.03,30171.49,22193.83,674592681.26,30421.04,direct
30805.91,30314.1,30421.04,17665.77,539220942.45,30626.62,direct
30977.57,30214.19,30626.62,24693.12,755704294.14,30385.22,direct
31844.94,30259.09,30385.22,42344.72,1314075890.88,31475.78,direct
31636.78,29929.3,31475.78,33129.0,1021600213.08,30331.09,direct
30403.12,30258.91,30331.09,4925.15,149344124.18,30298.45,direct
30450.66,30083.92,30298.45,7411.25,224532522.64,30248.17,direct
30340.04,29675.15,30248.17,18560.1,558752237.54,30147.68,direct
30244.13,29538.16,30147.68,18759.37,560798877.42,29863.79,direct
30193.82,29765.06,29863.79,14893.37,446435257.92,29918.6,direct
30417.9,29577.88,29918.6,19269.41,577250260.25,29809.61,direct
30060.04,29737.09,29809.61,13254.74,395907301.04,29911.46,direct
30000.3,29635.44,29911.46,6111.68,182484169.27,29791.61,direct
30345.9,29738.58,29791.61,8140.53,244328645.64,30085.68,direct
30097.78,28860.94,30085.68,25436.68,744538575.95,29181.04,direct
29367.59,29054.49,29181.04,12141.51,354541899.17,29226.63,direct
29682.98,29098.81,29226.63,16583.36,486510821.91,29352.06,direct
29566.99,29082.04,29352.06,12727.55,373268935.18,29217.05,direct
29528.45,29121.24,29217.05,11707.43,342975082.63,29316.82,direct
29406.57,29258.14,29316.82,4989.17,146316009.97,29358.76,direct
29449.84,29043.43,29358.76,7661.41,224246250.77,29283.34,direct
29524.99,29108.82,29283.34,14553.25,426457343.16,29231.47,direct
29721.48,28564.09,29231.47,28319.33,822433494.24,29699.74,direct
30029.06,28914.46,29699.74,28507.89,838251477.68,29163.69,direct
29397.03,28945.61,29163.69,15427.08,450334651.17,29177.75,direct
29308.95,28794.51,29177.75,12900.38,375805085.38,29078.51,direct
29111.36,28953.98,29078.51,4135.0,120051247.27,29050.34,direct
29164.68,28962.89,29050.34,4361.16,126689336.09,29046.16,direct
29245.27,28672.37,29046.16,16388.65,475156597.17,29182.16,direct
30210.36,29111.88,29182.16,26561.94,786792606.34,29770.51,direct
30120.86,29356.43,29770.51,17933.09,532770863.32,29566.47,direct
29707.55,29319.58,29566.47,12722.06,375142806.93,29428.1,direct
29535.4,29219.56,29428.1,10550.47,310027638.11,29403.56,direct
29471.12,29356.08,29403.56,3495.96,102819295.5,29417.08,direct
29447.27,29257.12,29417.08,3928.8,115373186.78,29281.55,direct
29664.61,29082.39,29281.55,12333.02,362522208.47,29409.22,direct
29460.86,29056.77,29409.22,10214.85,299026558.28,29171.23,direct
29228.22,28696.21,29171.23,16506.96,479152538.98,28702.8,direct
28752.02,25328.06,28702.8,50603.71,1394530695.43,26629.67,direct
26823.13,25629.62,26629.67,33853.32,888090076.41,26049.69,direct
26266.25,25797.39,26049.69,10190.62,265159375.46,26095.8,direct
26291.33,25983.85,26095.8,7358.66,192271431.08,26191.01,direct
26248.2,25819.92,26191.01,16512.71,430024076.12,26126.18,direct
26137.6,25369.8,26126.18,19880.36,514473682.56,26043.01,direct
26807.82,25802.48,26043.01,25584.15,672652092.31,26429.4,direct
26565.88,25859.32,26429.4,17135.14,449180401.68,26166.22,direct
26291.13,25759.58,26166.22,18808.91,489263026.85,26051.29,direct
26109.19,25979.58,26051.29,3572.84,93024725.64,26010.35,direct
26168.79,25966.75,26010.35,4137.97,107924452.3,26091.32,direct
26233.53,25861.84,26091.32,11633.38,302943657.3,26106.0,direct
28154.08,25911.89,26106.0,39870.36,1089036684.85,27724.41,direct
27766.41,27036.49,27724.41,19031.6,520197058.0,27305.41,direct
27563.68,25683.18,27305.41,27850.06,741278108.53,25937.29,direct
26137.14,25323.44,25937.29,24807.18,639696809.37,25798.79,direct
25980.31,25729.66,25798.79,7017.96,181289556.36,25868.56,direct
26115.72,25805.82,25868.56,6190.05,160541183.85,25971.37,direct
26089.36,25636.28,25971.37,8832.41,228454428.06,25816.24,direct
25878.61,25567.56,25816.24,10888.31,280146729.52,25785.01,direct
26019.64,25379.85,25785.01,15183.61,390027105.24,25751.71,direct
26426.41,25600.8,25751.71,18952.45,491838528.79,26264.75,direct
26443.61,25650.9,26264.75,18556.34,482397556.59,25907.13,direct
25936.62,25799.89,25907.13,4094.4,105931726.4,25898.41,direct
26020.84,25589.02,25898.41,8434.22,217583144.54,25833.67,direct
25889.38,24911.78,25833.67,24481.75,619642052.88,25157.07,direct
26545.24,25128.37,25157.07,36111.44,937711286.48,25840.34,direct
26432.59,25768.65,25840.34,18955.32,495397769.94,26227.49,direct
26845.74,26136.39,26227.49,24488.8,649517751.61,26533.66,direct
26879.57,26224.91,26533.66,17339.0,459310066.65,26605.49,direct
26771.68,26459.99,26605.49,7062.9,187703875.45,26569.13,direct
26621.93,26413.39,26569.13,5698.34,151125765.17,26533.12,direct
27425.7,26394.81,26533.12,29536.95,797114111.3,26767.82,direct
27493.85,26676.6,26767.82,24703.82,670630172.73,27219.02,direct
27389.22,26814.07,27219.02,21439.58,581302466.15,27126.4,direct
