high_price,low,open,volumefrom,volumeto,close,conversionType
4164.33,4082.2,4112.69,36921.55,152826759.02,4151.32,direct
5104.42,4147.7,4151.32,172473.31,814748125.73,4906.93,direct
5335.7,4831.59,4906.93,159843.43,809158339.99,4976.59,direct
5071.98,4799.77,4976.59,74544.88,370109007.61,4913.36,direct
5074.13,4897.61,4913.36,56130.82,280722247.3,5047.23,direct
5240.19,4938.0,5047.23,54180.91,275839573.8,5057.25,direct
5266.04,5044.28,5057.25,47200.43,243329883.48,5201.16,direct
5347.88,5141.23,5201.16,69803.56,366577921.18,5294.09,direct
5294.09,5159.13,5294.09,48552.25,253577595.39,5201.3,direct
5460.94,5178.61,5201.3,65813.81,349643837.46,5318.6,direct
5343.66,4987.65,5318.6,69622.86,356811374.12,5048.56,direct
5118.61,4927.62,5048.56,43762.94,220667543.59,5081.5,direct
5128.96,5056.19,5081.5,23342.24,118956124.9,5080.66,direct
5186.82,5031.2,5080.66,21193.03,108148233.81,5165.59,direct
5195.31,4969.31,5165.59,40402.46,205867031.18,5037.27,direct
5232.03,5029.16,5037.27,40370.0,207311534.31,5212.81,direct
5270.76,5190.81,5212.81,37225.68,194699629.15,5236.26,direct
5317.78,5232.99,5236.26,35511.12,187312150.44,5289.75,direct
5353.01,5212.18,5289.75,30109.97,158699049.55,5295.53,direct
5366.6,5274.45,5295.53,23214.49,123577001.56,5326.18,direct
5348.59,5232.77,5326.18,25466.81,134681237.4,5305.74,direct
5444.76,5265.73,5305.74,45346.65,242498187.66,5394.67,direct
5626.83,5371.31,5394.67,66448.85,368556751.66,5539.1,direct
5633.0,5390.98,5539.1,61651.16,339093001.24,5454.58,direct
5521.61,5031.69,5454.58,70755.72,374798664.87,5162.67,direct
5361.94,5104.18,5162.67,70191.21,366773360.18,5234.09,direct
5282.97,5192.45,5234.09,21692.98,113430273.96,5229.48,direct
5313.7,5218.42,5233.47,25294.87,133564683.52,5272.45,direct
5299.51,5162.81,5272.45,31947.44,167206787.27,5237.96,direct
5372.23,5224.64,5237.96,32567.46,172540196.26,5350.64,direct
5417.17,5346.7,5350.64,27410.57,147345369.73,5389.54,direct
5531.15,5387.29,5389.54,35089.37,192256639.91,5500.72,direct
5891.9,5484.78,5500.72,75434.86,432335283.61,5753.38,direct
5901.36,5596.15,5753.38,45628.34,263390273.68,5840.08,direct
5849.5,5709.74,5840.08,25481.48,147662500.76,5794.14,direct
