high_price,low,open,volumefrom,volumeto,close,conversionType
4.989,4.86,4.86,44183.64,218150.92,4.921,direct
4.95,4.51,4.921,130764.74,613272.66,4.705,direct
4.78,4.51,4.705,40075.06,187646.64,4.614,direct
4.95,4.612,4.614,58826.16,283142.41,4.82,direct
5.05,4.82,4.82,65828.18,325526.7,4.984,direct
5.07,4.9,4.984,44532.27,221579.34,4.99,direct
5.05,4.84,4.99,46167.56,227645.86,4.938,direct
5.0,4.755,4.938,58089.4,283093.81,4.93,direct
4.949,4.821,4.93,32723.03,160227.85,4.861,direct
4.913,4.753,4.861,28070.74,135426.18,4.833,direct
4.99,4.811,4.833,42442.93,208576.68,4.91,direct
4.95,4.856,4.91,22048.15,108198.98,4.89,direct
5.41,4.865,4.89,127325.05,656673.85,5.27,direct
5.45,5.252,5.27,62889.72,337721.85,5.39,direct
5.445,5.255,5.39,41077.61,219063.81,5.327,direct
5.4,5.3,5.327,32718.79,174983.16,5.344,direct
5.4,5.212,5.344,39100.23,207915.56,5.216,direct
5.34,5.211,5.216,22857.01,120310.25,5.279,direct
5.31,4.5,5.279,188889.07,922722.01,4.694,direct
4.9,4.588,4.694,66343.85,318065.31,4.838,direct
4.87,4.75,4.838,46436.88,223605.57,4.815,direct
4.88,4.598,4.815,58069.92,276226.9,4.704,direct
4.79,4.6,4.704,54129.94,254329.72,4.686,direct
4.729,4.596,4.686,39068.59,181738.16,4.676,direct
4.683,4.3,4.676,71556.26,322035.23,4.55,direct
4.738,4.516,4.55,69838.07,324896.28,4.621,direct
4.846,4.49,4.621,73431.76,342922.08,4.811,direct
4.837,4.721,4.811,38017.12,182050.5,4.788,direct
4.861,4.71,4.788,37974.76,180963.57,4.808,direct
4.88,4.717,4.808,39071.84,187496.45,4.86,direct
4.95,4.82,4.86,35529.09,173670.93,4.909,direct
4.92,4.73,4.909,35950.6,172377.67,4.827,direct
5.08,4.76,4.827,80663.98,398480.61,4.974,direct
4.995,4.81,4.974,78481.21,384710.33,4.952,direct
4.97,4.89,4.952,51040.82,251784.97,4.91,direct
4.935,4.87,4.91,33807.18,165880.2,4.919,direct
4.98,4.88,4.919,58211.45,287735.13,4.95,direct
4.95,4.687,4.95,80945.75,388783.68,4.69,direct
4.8,4.62,4.69,41972.77,197917.32,4.793,direct
4.879,4.732,4.793,39243.69,187709.3,4.872,direct
4.9,4.764,4.872,53101.77,256671.37,4.837,direct
4.98,4.791,4.837,67035.83,327827.09,4.928,direct
4.946,4.843,4.928,46368.68,226872.24,4.92,direct
4.945,4.73,4.92,93111.86,452385.87,4.94,direct
5.03,4.9,4.94,63887.71,317996.1,4.96,direct
4.98,4.86,4.96,33343.95,163921.54,4.969,direct
4.979,4.91,4.969,31159.52,154236.34,4.932,direct
5.022,4.925,4.932,30645.71,151983.96,4.976,direct
5.178,4.96,4.976,79130.2,401659.4,5.118,direct
5.19,5.1,5.118,46675.15,240310.56,5.138,direct
5.48,5.101,5.138,104068.95,544263.48,5.35,direct
5.479,5.11,5.35,60922.26,321118.73,5.26,direct
5.325,5.101,5.26,37109.4,192195.87,5.204,direct
5.218,4.96,5.204,49367.94,252978.56,4.96,direct
5.2,4.952,4.96,70989.7,360126.6,5.098,direct
5.18,5.036,5.098,35642.73,182736.86,5.132,direct
5.175,4.99,5.132,57360.76,291333.8,5.098,direct
5.124,5.032,5.098,25868.39,131461.84,5.109,direct
5.109,4.846,5.109,91591.47,453939.59,4.979,direct
5.018,4.88,4.979,22226.6,109717.97,4.904,direct
5.0,4.87,4.904,55767.57,275744.99,4.949,direct
5.0,4.916,4.949,36680.85,181986.6,5.0,direct
5.179,4.97,5.0,95963.31,487937.82,5.074,direct
5.184,5.02,5.074,35421.07,180427.18,5.134,direct
5.15,5.067,5.134,43629.49,223210.23,5.067,direct
5.12,5.029,5.067,18841.29,95532.52,5.077,direct
5.099,5.014,5.077,19299.91,97474.41,5.05,direct
5.096,4.971,5.05,46182.84,232779.55,5.06,direct
5.1,4.96,5.06,68203.82,342801.15,5.05,direct
5.096,5.0,5.05,38921.3,196640.97,5.044,direct
5.125,4.803,5.044,69983.5,347144.1,4.85,direct
5.0,4.801,4.85,63129.79,311100.91,4.96,direct
4.999,4.915,4.96,20875.34,103382.07,4.946,direct
4.999,4.92,4.946,14046.31,69673.16,4.93,direct
5.036,4.9,4.93,52846.55,263695.58,5.006,direct
5.04,4.951,5.006,44144.38,220957.66,5.035,direct
5.135,5.0,5.035,69369.57,351814.07,5.089,direct
5.1,5.051,5.089,26622.33,135248.36,5.1,direct
5.13,5.061,5.1,52580.56,268289.56,5.118,direct
5.143,5.07,5.118,23155.3,118319.57,5.099,direct
5.15,5.085,5.099,18690.61,95644.05,5.09,direct
5.13,5.062,5.09,33623.96,171340.69,5.1,direct
5.115,5.05,5.1,46681.9,237263.34,5.099,direct
5.165,5.065,5.099,52958.35,271619.69,5.14,direct
5.149,5.07,5.14,28916.46,148029.4,5.119,direct
5.15,5.102,5.119,23075.73,118398.28,5.145,direct
5.145,5.1,5.145,16592.65,84985.05,5.103,direct
5.148,5.1,5.103,15751.21,80709.32,5.139,direct
5.16,5.11,5.139,27560.81,141508.49,5.136,direct
5.159,5.015,5.136,61267.06,313167.67,5.15,direct
5.173,5.1,5.15,39944.18,205489.48,5.135,direct
5.2,5.112,5.135,39476.52,203750.19,5.18,direct
