date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2013-02-01,21.13,20.3,20.41,49917.48,1034619.16,20.5,direct,
2013-02-02,20.5,18.0,20.5,80501.65,1567325.27,19.63,direct,
2013-02-03,20.9,19.42,19.63,34244.3,693849.61,20.59,direct,
2013-02-04,21.05,19.86,20.59,52219.14,1066570.21,20.43,direct,
2013-02-05,20.79,20.2,20.43,29212.44,600949.67,20.6,direct,
2013-02-06,21.33,20.6,20.6,51989.6,1096396.16,21.2,direct,
2013-02-07,22.22,20.77,21.2,64263.77,1388465.81,22.15,direct,
2013-02-08,22.77,22.0,22.15,48649.93,1090678.48,22.66,direct,
2013-02-09,23.99,22.58,22.66,38133.01,886034.01,23.65,direct,
2013-02-10,24.11,22.67,23.65,56426.07,1321513.68,23.97,direct,
2013-02-11,24.68,23.65,23.97,29526.73,712458.7,24.65,direct,
2013-02-12,25.83,24.3,24.65,74239.93,1862561.32,25.17,direct,
2013-02-13,26.3,24.19,25.17,90150.21,2296830.8,24.2,direct,
2013-02-14,27.6,21.72,24.2,145734.74,3710262.51,27.22,direct,
2013-02-15,27.51,26.1,27.22,51714.15,1396017.97,27.1,direct,
2013-02-16,27.5,26.81,27.1,18826.94,511421.92,27.22,direct,
2013-02-17,27.4,25.0,27.22,77042.22,2033614.64,26.81,direct,
2013-02-18,27.15,26.36,26.81,29744.27,795866.42,26.95,direct,
2013-02-19,29.65,26.8,26.95,99699.25,2810076.61,29.42,direct,
2013-02-20,29.87,28.99,29.42,37209.36,1096641.18,29.65,direct,
2013-02-21,29.98,29.31,29.65,34730.51,1030860.6,29.8,direct,
2013-02-22,31.3,29.67,29.8,66951.69,2039411.78,30.25,direct,
2013-02-23,30.69,28.0,30.25,72278.17,2099763.39,29.8,direct,
2013-02-24,30.4,29.2,29.8,24274.89,722940.53,29.89,direct,
2013-02-25,30.4,29.55,29.89,26778.95,805270.53,30.4,direct,
2013-02-26,31.7,30.12,30.4,42864.33,1329295.41,31.16,direct,
2013-02-27,31.65,30.79,31.16,30472.78,951289.24,30.91,direct,
2013-02-28,34.52,30.9,30.91,126517.41,4136416.34,33.38,direct,
2013-03-01,34.9,32.92,33.38,39786.14,1362290.79,34.5,direct,
2013-03-02,34.81,33.15,34.5,36662.49,1241775.93,34.25,direct,
2013-03-03,34.5,33.8,34.25,12524.59,427480.57,34.5,direct,
2013-03-04,36.7,34.19,34.5,46771.49,1659027.49,36.15,direct,
2013-03-05,40.65,36.15,36.15,85425.52,3361374.96,40.33,direct,
2013-03-06,49.1,40.14,40.33,126451.72,5712472.93,41.02,direct,
2013-03-07,45.5,33.3,41.02,157316.08,6439707.76,42.0,direct,
2013-03-08,44.5,41.02,42.0,47095.97,2032649.25,44.18,direct,
