date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2019-12-01,7575.5,7261.95,7571.77,30676.77,226245528.68,7420.53,direct,
2019-12-02,7442.62,7193.09,7420.53,25163.31,184009273.35,7320.94,direct,
2019-12-03,7420.34,7260.93,7320.94,18521.73,135997337.7,7313.64,direct,
2019-12-04,7764.68,7110.76,7313.64,49046.2,360525572.37,7207.78,direct,
2019-12-05,7492.96,7175.85,7207.78,30054.36,220875659.79,7406.75,direct,
2019-12-06,7607.79,7323.86,7406.75,28169.83,209851296.57,7558.58,direct,
2019-12-07,7640.51,7503.1,7558.58,14093.87,106572219.77,7514.86,direct,
2019-12-08,7594.8,7414.51,7514.86,15949.09,120000308.79,7539.7,direct,
2019-12-09,7667.04,7296.42,7539.7,35089.72,262161330.42,7350.62,direct,
2019-12-10,7403.64,7176.42,7350.62,23348.59,170419385.84,7233.84,direct,
2019-12-11,7284.74,7167.13,7233.84,19799.94,143267855.45,7212.01,direct,
2019-12-12,7307.96,7105.35,7212.01,28003.83,201666958.32,7199.39,direct,
2019-12-13,7308.08,7199.39,7199.39,18725.31,135777984.61,7261.72,direct,
2019-12-14,7283.78,7033.14,7261.72,15624.21,111796861.42,7080.29,direct,
2019-12-15,7204.93,7030.37,7080.29,15972.7,113742866.17,7132.39,direct,
2019-12-16,7172.46,6869.19,7132.39,39619.58,278223344.11,6897.33,direct,
2019-12-17,6948.12,6585.46,6897.33,46023.51,310739632.42,6635.84,direct,
2019-12-18,7442.26,6450.69,6635.84,71573.09,491429584.47,7294.53,direct,
2019-12-19,7376.98,7057.66,7294.53,34799.1,249541907.16,7159.26,direct,
2019-12-20,7234.56,7094.06,7159.26,23556.25,168963964.55,7203.41,direct,
2019-12-21,7213.86,7132.82,7203.41,12101.12,86864836.52,7159.47,direct,
2019-12-22,7527.4,7143.17,7159.47,27325.26,200586646.53,7517.58,direct,
2019-12-23,7694.65,7275.28,7517.58,44770.93,336425000.06,7326.6,direct,
2019-12-24,7429.42,7175.5,7326.6,27770.75,203013413.87,7260.91,direct,
2019-12-25,7280.52,7132.3,7260.91,15012.21,108513256.34,7202.72,direct,
2019-12-26,7442.21,7167.44,7202.72,23254.3,169067214.27,7207.23,direct,
2019-12-27,7267.46,7061.61,7207.23,25489.38,183588691.22,7253.82,direct,
2019-12-28,7368.09,7253.61,7253.82,14542.71,106581355.23,7316.23,direct,
2019-12-29,7540.65,7295.33,7316.23,18230.94,135257936.53,7399.49,direct,
2019-12-30,7414.07,7224.79,7399.49,23030.92,168180498.67,7234.44,direct,
2019-12-31,7325.24,7141.94,7234.44,19424.26,140384995.27,7183.88,direct,
2020-01-01,7267.16,7171.82,7183.88,11872.0,85986188.11,7189.94,direct,
2020-01-02,7224.84,6945.83,7189.94,26531.32,187393954.35,6965.72,direct,
2020-01-03,7407.11,6882.62,6965.72,51975.01,376690440.38,7339.7,direct,
2020-01-04,7405.75,7278.6,7339.7,22083.57,162106895.05,7357.5,direct,
2020-01-05,7501.42,7330.07,7357.5,24084.13,179147746.87,7359.96,direct,
2020-01-06,7799.63,7355.11,7359.96,46443.66,352286216.6,7762.69,direct,
2020-01-07,8218.63,7736.57,7762.69,75423.75,600054472.25,8160.36,direct,
2020-01-08,8458.65,7873.97,8160.36,85087.59,699004342.7,8045.15,direct,
2020-01-09,8047.11,7757.04,8045.15,40045.64,316199456.84,7817.35,direct,
2020-01-10,8192.05,7682.56,7817.35,55534.09,441131626.25,8190.31,direct,
2020-01-11,8287.42,8003.87,8190.31,30734.63,250060123.9,8024.58,direct,
2020-01-12,8185.14,7968.4,8024.58,17525.61,142197585.82,8181.49,direct,
2020-01-13,8200.4,8057.37,8181.49,22746.0,184437465.66,8106.56,direct,
2020-01-14,8874.07,8106.4,8106.56,89444.78,768098459.01,8820.95,direct,
2020-01-15,8890.04,8559.93,8820.95,50394.79,441186933.78,8813.21,direct,
2020-01-16,8846.78,8586.56,8813.21,33539.82,290989712.92,8719.63,direct,
2020-01-17,9004.35,8665.99,8719.63,48787.4,432856377.78,8894.83,direct,
2020-01-18,8974.65,8807.26,8894.83,19872.9,176837362.25,8909.28,direct,
2020-01-19,9177.39,8508.15,8909.28,47750.9,421483277.31,8702.59,direct,
2020-01-20,8737.36,8521.52,8702.59,21888.47,189247381.47,8634.03,direct,
2020-01-21,8771.75,8479.9,8634.03,22731.19,196404470.17,8724.84,direct,
2020-01-22,8793.74,8582.43,8724.84,17278.13,149906743.85,8667.26,direct,
2020-01-23,8680.93,8290.98,8667.26,38348.08,323273085.37,8394.28,direct,
2020-01-24,8517.5,8225.83,8394.28,27811.03,233502998.73,8431.78,direct,
2020-01-25,8444.32,8263.42,8431.78,14296.82,119345600.29,8345.88,direct,
2020-01-26,8605.33,8302.57,8345.88,22444.54,189985702.21,8602.37,direct,
2020-01-27,8991.01,8572.37,8602.37,37524.75,329416202.64,8898.94,direct,
2020-01-28,9407.39,8892.58,8898.94,51850.54,471220882.55,9391.97,direct,
2020-01-29,9429.16,9234.27,9391.97,36978.22,345265419.21,9286.18,direct,
2020-01-30,9561.26,9181.72,9286.18,45852.79,430815723.66,9501.38,direct,
2020-01-31,9518.87,9208.36,9501.38,31334.26,292627757.98,9342.23,direct,
2020-02-01,9455.92,9296.57,9342.23,14778.25,138614091.6,9384.45,direct,
2020-02-02,9469.84,9169.21,9384.45,24059.37,225322638.39,9334.25,direct,
2020-02-03,9605.66,9230.83,9334.25,33363.87,312315107.48,9288.96,direct,
2020-02-04,9347.12,9089.52,9288.96,26614.92,244997961.95,9171.98,direct,
2020-02-05,9750.28,9162.98,9171.98,47150.99,448381299.88,9611.42,direct,
2020-02-06,9853.08,9533.37,9611.42,42264.62,410313693.85,9755.84,direct,
2020-02-07,9866.18,9714.16,9755.84,25549.21,249852208.28,9808.36,direct,
2020-02-08,9936.26,9665.26,9808.36,24889.03,244352034.45,9898.25,direct,
2020-02-09,10162.71,9880.67,9898.25,33829.57,340301629.71,10157.78,direct,
2020-02-10,10185.09,9761.16,10157.78,40941.28,406256357.82,9858.03,direct,
2020-02-11,10370.44,9716.32,9858.03,49240.73,495614708.0,10269.43,direct,
2020-02-12,10475.43,10250.55,10269.43,43484.9,449510878.91,10347.93,direct,
2020-02-13,10500.54,10081.02,10347.93,49389.81,507955951.95,10233.32,direct,
2020-02-14,10387.37,10103.67,10233.32,28984.69,297409586.88,10360.37,direct,
2020-02-15,10388.6,9789.89,10360.37,29878.88,300819428.52,9905.43,direct,
2020-02-16,10042.6,9634.4,9905.43,27579.54,272176494.52,9925.51,direct,
2020-02-17,9958.46,9482.71,9925.51,37157.31,359702988.14,9702.48,direct,
2020-02-18,10274.35,9618.77,9702.48,38551.14,382869718.91,10182.6,direct,
2020-02-19,10300.04,9340.17,10182.6,47506.68,473100344.44,9602.43,direct,
2020-02-20,9698.59,9402.81,9602.43,36843.12,352949373.64,9608.8,direct,
2020-02-21,9766.16,9582.07,9608.8,30286.18,293546157.49,9697.86,direct,
2020-02-22,9720.21,9577.84,9697.86,12206.36,118171544.81,9671.46,direct,
2020-02-23,10011.4,9669.88,9671.46,23058.71,228093371.59,9977.39,direct,
2020-02-24,10019.3,9495.76,9977.39,34044.18,331102536.15,9664.21,direct,
2020-02-25,9682.05,9258.4,9664.21,34827.75,329372824.71,9316.18,direct,
2020-02-26,9379.07,8652.97,9316.18,65447.95,588359496.49,8793.5,direct,
2020-02-27,8978.84,8540.74,8793.5,47005.39,413657559.37,8821.5,direct,
2020-02-28,8908.8,8449.12,8821.5,41600.5,360795192.37,8719.29,direct,
2020-02-29,8815.63,8545.32,8719.29,16806.37,146455562.43,8545.45,direct,
