399.59,359.22,394.07,626777.44,236013242.51,378.85
394.12,375.8,378.85,406593.03,156793473.63,384.68
426.84,380.71,384.68,556809.37,223508235.85,415.93
417.11,370.66,415.93,575977.98,223170178.92,378.65
387.56,367.15,378.65,424333.64,160332018.27,381.36
385.78,363.51,381.43,360272.94,133748822.09,370.35
397.1,369.66,370.35,281003.74,108165642.16,384.98
404.22,384.98,384.98,272088.6,107956653.97,400.72
431.23,387.98,400.72,669097.01,271803047.82,399.02
418.27,391.84,399.02,320480.46,129335600.11,415.65
433.44,410.97,415.65,398311.12,167561896.24,430.42
498.08,414.03,430.39,985900.0,450834363.9,493.95
528.95,482.1,493.95,930496.63,470945268.74,494.96
514.66,487.72,494.96,381076.96,191073028.98,502.79
534.31,502.79,502.79,469221.99,243926045.87,534.15
537.48,499.17,534.16,487480.43,249996040.92,511.67
522.07,500.48,511.67,382492.24,195195626.75,503.03
526.61,501.7,503.03,347025.84,178681435.05,525.78
570.18,521.83,525.78,490680.13,267530654.45,567.25
622.14,557.98,567.25,699889.46,410498449.5,617.16
625.15,576.09,617.17,488613.74,294264369.95,605.17
644.29,591.81,605.17,433216.48,270504773.22,621.33
648.41,619.57,621.33,373097.03,238556831.22,644.13
711.64,644.06,644.13,780339.81,538337384.08,703.35
703.9,592.59,703.4,1413475.83,903686072.96,617.73
665.97,600.35,617.62,616943.15,387845424.34,661.45
686.05,640.74,661.41,486769.09,323944620.57,643.33
693.47,640.09,643.12,351860.75,238423753.67,683.02
698.95,665.28,683.02,317205.24,216606354.66,689.31
693.63,663.28,689.31,364715.76,248315675.69,670.04
674.62,628.29,670.04,544527.28,355270695.23,670.81
690.86,662.13,670.81,376872.81,255558720.87,686.74
787.57,685.92,686.74,798057.17,588164727.16,777.62
804.63,759.67,777.78,546215.76,427563922.79,784.21
827.44,780.08,784.19,389912.01,315600160.75,816.58
834.3,753.51,816.59,474447.3,374541870.07,790.39
794.86,690.91,790.39,1131598.73,828032480.2,752.4
775.38,720.36,752.39,510303.7,380893335.71,747.79
759.91,709.78,747.79,464189.13,341691727.41,751.27
767.22,722.65,751.27,383612.95,287536989.76,723.61
735.97,665.49,723.63,748412.09,518848404.01,677.8
690.88,638.47,677.8,487345.93,324590855.24,683.64
740.02,669.96,683.64,385804.48,274037817.61,729.34
741.82,685.75,729.34,632807.6,453297981.45,727.41
738.53,695.3,727.41,398394.01,287313625.77,705.64
710.26,676.6,705.64,362472.35,251185347.62,706.72
718.31,661.81,706.71,352700.81,244822300.73,668.38
694.35,657.7,668.41,352343.1,238310952.16,693.57
716.86,683.0,693.57,231151.7,161222563.27,696.05
722.71,687.86,696.05,232101.64,165135550.67,715.15
710.37,694.96,716.45,421289.2,294835584.77,699.84
698.46,638.35,696.73,427356.07,287275714.36,640.84
649.59,564.32,641.12,910256.61,549177930.28,577.01
609.0,544.19,577.01,734681.33,426679791.16,602.59
615.92,568.65,602.66,474341.89,281427114.77,584.77
607.81,578.43,584.77,247238.21,146794781.23,585.76
590.88,555.2,585.76,390537.58,223422108.46,569.64
574.52,500.81,569.64,729475.2,387811928.1,512.03
572.47,510.91,512.03,640564.29,348565933.16,566.59
585.23,542.08,566.7,454107.08,254739325.61,557.12
585.92,553.42,557.12,412555.59,236501539.67,577.23
589.26,564.46,577.23,351962.04,202265552.5,579.01
599.53,574.36,579.01,291012.56,171480785.55,590.53
628.06,590.3,590.53,256805.13,157840093.86,619.04
625.95,580.07,619.03,336233.12,201486274.14,591.31
612.99,576.47,591.31,325957.03,193989055.5,608.23
611.67,593.1,608.2,263380.18,158835369.59,606.3
616.0,598.6,606.3,281044.33,170556871.85,604.44
604.79,596.7,605.56,427639.18,256868828.86,600.67
596.51,590.65,600.67,420404.18,250081141.71,594.86
593.35,501.68,593.35,636718.45,345313063.24,524.74
535.79,509.82,524.73,505308.31,264673809.14,531.15
539.34,484.7,531.15,546980.39,279956302.81,494.53
501.67,450.05,494.53,752164.24,357167683.26,476.3
526.64,460.01,476.3,885354.26,440112742.52,519.83
521.18,483.02,519.83,510688.96,255304825.57,487.51
503.28,483.99,487.51,241642.76,119611543.34,497.22
500.48,493.57,498.14,473048.44,235070149.99,496.93
524.65,487.72,496.84,340090.4,172442291.23,517.63
547.94,515.02,517.63,371838.21,197307560.17,538.45
541.8,517.15,538.45,334563.47,176897556.23,536.16
540.34,520.04,536.44,558356.83,293559267.69,525.76
525.84,450.04,525.74,756613.52,364779786.29,462.16
481.06,456.24,462.16,293710.2,139553623.02,474.18
476.19,421.01,474.18,707602.77,315576348.72,455.25
473.27,445.53,455.25,462450.74,212246797.67,458.82
461.18,429.38,458.81,457008.59,204035202.41,429.58
446.12,419.84,429.89,421578.16,182343321.78,441.75
443.51,417.62,441.75,346521.2,149788331.82,420.72
441.87,405.01,420.7,544657.78,227564744.34,435.25
462.56,435.16,435.26,374654.69,168467579.81,453.42
