date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2013-03-01,34.9,32.92,33.38,39786.14,1362290.79,34.5,direct,
2013-03-02,34.81,33.15,34.5,36662.49,1241775.93,34.25,direct,
2013-03-03,34.5,33.8,34.25,12524.59,427480.57,34.5,direct,
2013-03-04,36.7,34.19,34.5,46771.49,1659027.49,36.15,direct,
2013-03-05,40.65,36.15,36.15,85425.52,3361374.96,40.33,direct,
2013-03-06,49.1,40.14,40.33,126451.72,5712472.93,41.02,direct,
2013-03-07,45.5,33.3,41.02,157316.08,6439707.76,42.0,direct,
2013-03-08,44.5,41.02,42.0,47095.97,2032649.25,44.18,direct,
2013-03-09,46.99,43.41,44.18,44475.89,2020839.64,46.85,direct,
2013-03-10,47.95,45.47,46.85,36363.25,1703124.85,46.0,direct,
2013-03-11,48.47,45.54,46.0,41390.18,1970814.35,48.4,direct,
2013-03-12,48.4,36.65,48.4,183404.75,8014406.02,44.29,direct,
2013-03-13,47.3,43.75,44.29,49497.44,2297381.06,46.92,direct,
2013-03-14,47.99,46.05,46.92,37034.85,1752253.49,47.17,direct,
2013-03-15,47.45,46.4,47.17,20223.95,951174.39,46.95,direct,
2013-03-16,47.36,46.27,46.95,16288.51,763344.96,47.0,direct,
2013-03-17,47.74,46.8,47.0,13902.62,658983.36,47.4,direct,
2013-03-18,52.88,47.12,47.4,65199.79,3193717.3,51.6,direct,
2013-03-19,62.0,50.0,51.6,111627.22,6182806.06,59.14,direct,
2013-03-20,66.0,57.7,59.14,93128.83,5776100.55,64.49,direct,
2013-03-21,74.9,63.1,64.49,94225.81,6508438.17,70.85,direct,
2013-03-22,73.75,65.0,70.85,73168.07,5169041.03,69.87,direct,
2013-03-23,70.5,52.35,69.87,150462.18,9429342.99,64.35,direct,
2013-03-24,72.5,62.7,64.35,42006.36,2895161.77,71.93,direct,
2013-03-25,78.0,69.52,71.93,79730.06,5920116.46,73.8,direct,
2013-03-26,79.72,73.11,73.8,56654.33,4376373.47,78.5,direct,
2013-03-27,89.5,78.4,78.5,72182.81,6126022.75,88.92,direct,
2013-03-28,95.7,75.0,88.92,140226.88,12257633.95,86.78,direct,
2013-03-29,93.06,83.01,86.78,83152.75,7382080.86,90.5,direct,
2013-03-30,94.98,87.0,90.5,37270.51,3418588.27,92.19,direct,
