35.57,32.19,35.52,5331114.49,177526112.52,33.3
34.2,31.37,33.3,4984063.39,169458155.26,34.0
35.39,33.22,34.0,3596756.75,124088107.88,34.5
35.51,33.55,34.5,3429670.26,117603393.22,34.29
34.47,32.39,34.29,3452748.68,113629959.06,32.91
35.03,32.89,32.91,3902097.52,133568798.11,34.23
38.09,33.82,34.23,5421934.73,198822346.55,36.67
36.91,32.67,36.67,5382914.21,178426036.23,33.15
34.42,31.96,33.15,3362856.11,111949526.98,33.29
34.19,31.05,33.29,3413338.45,108192008.58,31.7
32.56,31.33,31.7,2251814.48,72418353.68,32.16
32.67,30.03,32.16,2670494.33,82181375.91,30.77
31.07,28.84,30.77,2221898.07,64746109.76,29.14
31.48,27.41,29.14,4042677.02,126778351.35,31.36
31.48,27.99,31.36,4293666.27,122541235.35,28.54
29.49,26.23,28.54,3489073.99,91784557.32,26.31
27.84,26.02,26.31,2628174.99,70452908.76,26.81
27.77,26.27,26.81,2108525.5,56290609.46,26.7
26.71,23.99,26.7,3788249.5,92849995.25,24.51
24.98,22.11,24.51,4461408.79,104664650.21,23.46
27.45,22.83,23.46,5940208.72,158306562.39,26.65
28.18,25.94,26.63,2278680.45,61897418.28,27.71
28.7,26.41,27.71,2168197.0,59850394.72,28.51
29.49,28.04,28.51,1874624.23,53931962.33,28.65
28.91,26.55,28.66,3169276.75,89526426.87,28.25
31.09,27.86,28.25,7844147.85,221126527.89,28.19
28.94,26.93,28.19,3983854.12,111986139.31,28.11
28.74,27.39,28.11,3222156.46,89801500.54,27.87
31.86,27.34,27.87,4631335.24,144775539.6,31.26
33.07,29.93,31.26,6456007.96,208787297.43,32.34
36.96,31.67,32.34,5604732.83,205805789.52,36.72
36.84,33.31,36.72,4589360.65,156975271.86,34.2
35.92,33.01,34.2,3903405.65,129475965.41,33.17
35.86,32.34,33.17,4461066.7,152166985.14,34.11
36.64,33.27,34.11,3673087.66,131423076.47,35.78
38.23,35.52,35.78,5258978.75,196475446.1,37.36
40.36,35.65,37.36,5118663.96,202289599.7,39.52
40.46,37.54,39.52,4517856.07,178184243.4,39.44
39.52,36.94,39.44,2890537.83,108944370.81,37.69
39.94,36.4,37.69,2960010.67,114582013.04,38.71
41.64,38.22,38.71,3615825.11,146947132.47,40.64
43.76,40.63,40.68,1879170.1,79607444.17,41.66
41.87,39.34,41.6,1137946.31,46090143.05,41.09
44.95,40.71,41.09,1980361.7,86295321.3,44.89
44.88,42.85,44.83,2195831.42,96933001.79,44.14
54.75,43.42,44.16,4408258.04,219908279.33,53.53
69.1,52.32,53.54,19246401.4,1194431670.88,62.06
75.0,58.81,62.15,10105322.08,685773953.14,64.18
80.52,59.98,64.18,11285254.23,816385004.27,72.79
75.34,68.39,72.79,5798645.5,416876935.06,72.82
79.96,70.92,72.78,7298376.85,573652420.41,78.6
82.03,72.7,78.6,6196728.66,457899952.19,73.89
77.66,71.36,73.89,3976767.86,289519556.78,72.8
76.71,71.63,72.8,5520779.49,417867799.6,75.69
79.38,68.7,75.69,9035899.52,637753788.12,70.58
72.79,66.11,70.58,7094729.89,510536762.88,71.96
78.29,66.28,71.94,6427283.76,469798777.44,74.85
88.98,72.7,74.87,12248373.43,1079057324.92,88.1
97.9,85.7,88.1,7710955.42,742149772.0,96.25
97.89,90.51,96.25,5511502.63,519702731.29,94.29
116.61,93.63,94.29,14474459.94,1595519719.19,110.23
130.06,103.11,110.23,20829837.77,2255454833.74,108.28
119.68,105.94,108.28,10341443.9,1145211497.49,110.74
132.08,109.37,110.73,6797626.5,823684018.55,128.29
148.93,128.17,128.22,15390766.38,2252592567.38,146.36
150.55,135.86,146.36,7947322.23,1103803584.52,138.89
144.94,134.86,138.89,6059249.49,860474020.07,142.01
166.04,137.58,142.01,10826901.27,1778210264.58,164.24
195.07,136.79,164.24,27467158.59,4757861210.96,173.22
197.94,146.72,173.2,11751900.24,2016058926.82,191.01
215.85,179.4,191.01,12250108.39,2460799372.66,187.7
197.27,168.1,187.7,7882931.45,1420968008.17,179.5
193.33,174.55,179.5,5607502.1,1030367535.36,179.1
181.57,167.49,179.1,3320191.23,585927791.56,174.4
174.96,150.49,174.4,8147089.32,1314887040.32,169.66
171.84,142.51,169.66,8655147.38,1362567677.0,158.92
166.95,153.95,158.92,5295790.51,845522524.47,158.66
163.09,147.43,158.66,4267437.38,662646760.41,152.11
153.4,134.25,152.11,7165490.16,1023945637.48,147.49
171.55,144.27,147.49,6879081.22,1091735551.54,169.36
170.98,150.73,169.36,4423412.88,709659799.17,152.86
153.41,130.49,152.86,9374408.49,1320128623.42,132.08
144.61,116.01,132.08,10171433.11,1341286027.55,124.04
151.98,122.14,124.04,8577111.52,1181894104.57,148.18
152.44,143.03,148.18,4625269.71,685101799.96,150.0
151.29,128.52,150.0,5899901.53,820048443.91,139.28
144.07,133.58,139.28,2719426.05,378053262.21,136.16
140.82,124.9,136.16,3763786.53,502050940.75,135.84
148.96,133.81,135.84,3921485.07,558713787.59,136.35
139.41,128.14,136.35,3424594.77,457657565.63,132.21
140.12,131.13,132.21,3284690.46,447613932.89,135.3
142.94,134.11,135.3,2924528.18,405424340.44,141.32
