date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2012-04-01,4.92,4.73,4.909,35950.6,172377.67,4.827,direct,
2012-04-02,5.08,4.76,4.827,80663.98,398480.61,4.974,direct,
2012-04-03,4.995,4.81,4.974,78481.21,384710.33,4.952,direct,
2012-04-04,4.97,4.89,4.952,51040.82,251784.97,4.91,direct,
2012-04-05,4.935,4.87,4.91,33807.18,165880.2,4.919,direct,
2012-04-06,4.98,4.88,4.919,58211.45,287735.13,4.95,direct,
2012-04-07,4.95,4.687,4.95,80945.75,388783.68,4.69,direct,
2012-04-08,4.8,4.62,4.69,41972.77,197917.32,4.793,direct,
2012-04-09,4.879,4.732,4.793,39243.69,187709.3,4.872,direct,
2012-04-10,4.9,4.764,4.872,53101.77,256671.37,4.837,direct,
2012-04-11,4.98,4.791,4.837,67035.83,327827.09,4.928,direct,
2012-04-12,4.946,4.843,4.928,46368.68,226872.24,4.92,direct,
2012-04-13,4.945,4.73,4.92,93111.86,452385.87,4.94,direct,
2012-04-14,5.03,4.9,4.94,63887.71,317996.1,4.96,direct,
2012-04-15,4.98,4.86,4.96,33343.95,163921.54,4.969,direct,
2012-04-16,4.979,4.91,4.969,31159.52,154236.34,4.932,direct,
2012-04-17,5.022,4.925,4.932,30645.71,151983.96,4.976,direct,
2012-04-18,5.178,4.96,4.976,79130.2,401659.4,5.118,direct,
2012-04-19,5.19,5.1,5.118,46675.15,240310.56,5.138,direct,
2012-04-20,5.48,5.101,5.138,104068.95,544263.48,5.35,direct,
2012-04-21,5.479,5.11,5.35,60922.26,321118.73,5.26,direct,
2012-04-22,5.325,5.101,5.26,37109.4,192195.87,5.204,direct,
2012-04-23,5.218,4.96,5.204,49367.94,252978.56,4.96,direct,
2012-04-24,5.2,4.952,4.96,70989.7,360126.6,5.098,direct,
2012-04-25,5.18,5.036,5.098,35642.73,182736.86,5.132,direct,
2012-04-26,5.175,4.99,5.132,57360.76,291333.8,5.098,direct,
2012-04-27,5.124,5.032,5.098,25868.39,131461.84,5.109,direct,
2012-04-28,5.109,4.846,5.109,91591.47,453939.59,4.979,direct,
2012-04-29,5.018,4.88,4.979,22226.6,109717.97,4.904,direct,
2012-04-30,5.0,4.87,4.904,55767.57,275744.99,4.949,direct,
2012-05-01,5.0,4.916,4.949,36680.85,181986.6,5.0,direct,
