high_price,low,open,volumefrom,volumeto,close,conversionType
3.87,2.5,3.55,45772.07,143521.98,3.033,direct
3.495,3.029,3.033,18333.83,59421.72,3.2,direct
3.49,3.11,3.2,16919.18,56187.48,3.41,direct
3.58,3.25,3.41,17278.29,59434.11,3.406,direct
3.45,3.333,3.406,15350.34,52331.39,3.333,direct
3.61,3.29,3.333,23014.7,80063.98,3.452,direct
3.7,3.425,3.452,17833.29,64359.68,3.641,direct
3.937,3.63,3.641,21132.51,79620.81,3.866,direct
3.9,3.691,3.866,11520.93,43805.92,3.8,direct
5.99,3.8,3.8,56217.32,266466.71,5.81,direct
6.065,4.6,5.81,52569.15,281496.86,5.5,direct
6.49,5.22,5.5,31722.46,184839.99,6.3,direct
8.45,6.3,6.3,64003.37,478840.49,8.198,direct
8.9,5.83,8.198,55390.45,435571.02,7.198,direct
7.78,6.2,7.198,18294.87,123255.5,6.987,direct
8.5,6.75,6.987,44141.41,343050.47,8.034,direct
8.389,6.98,8.034,35345.46,265868.95,7.19,direct
7.5,6.6,7.19,25403.44,181331.16,6.88,direct
7.34,6.607,6.88,24436.41,170134.8,6.811,direct
7.1,5.577,6.811,44460.44,278992.34,5.59,direct
6.52,5.577,5.59,31111.9,185640.17,6.12,direct
6.759,5.99,6.12,23872.15,154432.52,6.69,direct
7.45,6.69,6.69,35279.88,250601.3,7.15,direct
7.51,6.96,7.15,29282.48,211827.28,7.42,direct
9.33,7.216,7.42,64049.94,510905.18,8.4,direct
8.987,8.01,8.4,28644.99,244820.48,8.798,direct
8.83,8.5,8.798,14431.84,125149.05,8.5,direct
8.7,8.11,8.5,12247.72,103463.69,8.3,direct
8.49,8.102,8.3,7487.54,62138.87,8.43,direct
9.0,8.25,8.43,17680.15,154258.85,8.8,direct
9.5,8.1,8.8,45794.43,406882.27,8.741,direct
9.699,8.3,8.741,43479.96,400564.35,9.57,direct
10.89,9.5,9.57,41047.27,415112.72,10.6,direct
14.5,10.58,10.6,72980.24,954513.54,14.29,direct
18.89,14.04,14.29,44475.34,729670.85,18.89,direct
19.0,16.2,18.89,24278.97,420612.47,16.7,direct
19.23,16.45,16.7,55092.47,1016927.39,18.55,direct
24.32,18.26,18.55,53715.04,1068903.32,23.92,direct
31.91,22.21,23.92,104925.16,2858820.38,29.6,direct
31.5,26.15,29.6,62933.66,1861589.64,28.92,direct
29.4,20.01,28.92,92208.2,2274786.4,23.95,direct
23.99,13.0,23.95,121869.97,2146587.96,14.65,direct
24.99,10.25,14.65,151194.16,2451134.56,18.55,direct
24.5,16.0,18.55,73421.79,1476239.59,19.84,direct
20.5,18.0,19.84,36155.99,696003.98,19.28,direct
20.0,19.02,19.28,27711.9,545336.14,19.49,direct
19.89,17.0,19.49,49202.14,927743.42,17.0,direct
18.34,13.0,17.0,108623.77,1684353.23,15.68,direct
16.95,15.05,15.68,35536.55,569949.34,16.89,direct
18.88,16.85,16.89,30176.74,536267.38,17.51,direct
17.51,17.51,17.51,0.0,0.0,17.51,direct
17.51,17.51,17.51,0.0,0.0,17.51,direct
17.51,17.51,17.51,0.0,0.0,17.51,direct
17.51,17.51,17.51,0.0,0.0,17.51,direct
17.51,17.51,17.51,0.0,0.0,17.51,direct
17.51,17.51,17.51,0.0,0.0,17.51,direct
17.51,14.01,17.51,15053.93,234621.8,16.45,direct
18.0,15.0,16.45,31452.54,535096.37,16.75,direct
17.52,16.5,16.75,24398.15,413032.22,16.95,direct
17.2,16.67,16.95,21043.37,355303.18,16.85,direct
17.0,15.73,16.85,34961.19,577145.55,16.1,direct
16.74,15.26,16.1,33284.45,529197.49,15.4,direct
15.8,15.27,15.4,19453.24,302134.7,15.4,direct
15.69,15.31,15.4,16792.29,259875.51,15.44,direct
15.49,13.14,15.44,52276.99,756913.59,13.86,direct
15.0,11.0,13.86,84081.15,1076305.46,12.91,direct
16.5,12.67,12.91,111818.32,1655319.63,14.8,direct
15.9,14.5,14.8,54465.7,825452.25,14.78,direct
15.64,13.9,14.78,34853.42,500143.38,14.31,direct
14.7,14.02,14.31,11909.17,171329.27,14.38,direct
15.68,14.35,14.38,45284.42,682903.16,14.9,direct
15.2,13.8,14.9,49160.01,706457.52,14.21,direct
14.64,13.9,14.21,26356.51,372986.55,14.01,direct
14.15,13.91,14.01,10338.15,145032.07,13.95,direct
14.07,13.7,13.95,17661.16,245982.11,14.0,direct
14.09,13.5,14.0,24819.54,344982.1,13.81,direct
13.81,13.5,13.81,17264.49,235142.97,13.72,direct
13.75,13.02,13.72,34375.47,458510.19,13.16,direct
13.92,12.51,13.16,75896.31,988903.24,13.48,direct
14.7,13.44,13.48,67575.61,948485.72,13.85,direct
14.0,13.4,13.85,23177.9,317332.3,13.71,direct
13.78,13.4,13.71,25018.37,341665.52,13.61,direct
13.81,13.45,13.61,15165.62,207044.15,13.7,direct
13.76,13.51,13.7,22455.6,306380.16,13.68,direct
14.1,13.6,13.68,26623.26,369041.82,13.98,direct
14.72,13.76,13.98,31577.96,448277.2,14.05,direct
14.05,13.77,14.05,16793.86,233585.08,13.88,direct
14.13,13.85,13.88,11508.66,160645.54,13.94,direct
13.94,13.31,13.94,32738.27,445690.58,13.49,direct
13.7,13.33,13.49,7257.51,98020.73,13.5,direct
13.63,13.45,13.5,6104.38,82590.44,13.53,direct
14.9,12.83,13.53,45723.44,618135.5,13.35,direct
