date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2024-07-01,149.06,145.69,146.4,1250396.3,184275184.33,146.52,direct,
2024-07-02,154.78,146.01,146.52,1090729.48,164025879.58,153.79,direct,
2024-07-03,154.22,139.02,153.79,1978500.21,284424436.33,140.69,direct,
2024-07-04,142.6,127.19,140.69,1911620.7,256639983.21,127.81,direct,
2024-07-05,136.35,121.19,127.81,2600896.01,334802804.27,134.33,direct,
2024-07-06,144.2,132.4,134.33,1011886.77,141137094.54,143.07,direct,
2024-07-07,143.34,131.2,143.07,1100386.76,151710675.69,131.59,direct,
2024-07-08,141.86,127.87,131.59,1764410.06,241027397.66,139.78,direct,
2024-07-09,144.22,136.47,139.78,1109717.02,156707010.52,141.42,direct,
2024-07-10,146.26,138.61,141.42,935921.33,133285498.95,142.01,direct,
2024-07-11,145.93,135.7,142.01,1274719.19,178725686.61,135.71,direct,
2024-07-12,140.64,133.99,135.71,1116717.5,153532246.92,139.55,direct,
2024-07-13,143.58,138.04,139.55,589537.44,82878892.68,141.95,direct,
2024-07-14,148.58,141.94,141.95,965298.37,140282144.09,147.72,direct,
2024-07-15,160.06,147.11,147.72,1515441.83,233055742.7,159.54,direct,
2024-07-16,162.61,152.66,159.54,1575760.66,249736657.37,160.65,direct,
2024-07-17,163.8,154.61,160.65,1276102.91,203878632.85,155.5,direct,
2024-07-18,161.61,155.2,155.5,849519.0,134334567.49,159.2,direct,
2024-07-19,172.37,156.21,159.2,1943663.78,321647568.82,169.2,direct,
2024-07-20,175.03,167.34,169.2,895305.94,153433228.71,173.68,direct,
2024-07-21,185.03,170.56,173.68,1323988.99,234893032.08,184.5,direct,
2024-07-22,184.92,176.81,184.5,1057469.43,190806050.56,178.98,direct,
2024-07-23,180.59,170.49,178.98,1242711.45,217693326.61,172.93,direct,
2024-07-24,182.49,171.0,172.93,1427355.02,254105859.36,178.03,direct,
2024-07-25,179.58,165.37,178.03,1895710.28,322786259.75,171.83,direct,
2024-07-26,183.62,171.75,171.83,1380729.85,247678633.97,183.08,direct,
2024-07-27,188.28,178.16,183.08,1472782.14,270685515.6,183.77,direct,
2024-07-28,186.62,181.19,183.77,693004.06,127699840.48,184.91,direct,
2024-07-29,193.87,181.63,184.91,1910355.43,359846632.27,182.52,direct,
2024-07-30,184.63,175.39,182.52,1443675.5,260642360.68,179.1,direct,
2024-07-31,184.39,171.58,179.1,1765368.42,315934112.41,171.64,direct,
2024-08-01,172.88,157.79,171.64,2701209.73,447547944.15,167.26,direct,
2024-08-02,169.28,149.82,167.26,2582825.41,408628011.97,152.58,direct,
2024-08-03,153.8,139.84,152.58,1926909.86,282575527.87,142.46,direct,
2024-08-04,145.96,131.31,142.46,2633519.29,365528696.83,138.24,direct,
2024-08-05,139.24,110.02,138.24,9973609.16,1239955820.57,129.81,direct,
2024-08-06,149.54,129.44,129.81,3358246.0,476934576.62,144.51,direct,
2024-08-07,155.05,142.36,144.51,3163232.4,471242466.32,144.71,direct,
