date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2021-09-01,49062.05,46544.74,47159.26,31823.8,1520961266.36,48840.01,direct,
2021-09-02,50374.89,48632.7,48840.01,32516.15,1615790894.94,49280.77,direct,
2021-09-03,51056.15,48362.56,49280.77,38496.86,1926045807.12,50019.51,direct,
2021-09-04,50549.35,49501.12,50019.51,16795.12,839888927.54,49935.29,direct,
2021-09-05,51890.18,49499.28,49935.29,21382.07,1084416553.08,51784.16,direct,
2021-09-06,52766.16,51035.68,51784.16,25623.3,1328373298.0,52693.32,direct,
2021-09-07,52919.24,43904.42,52693.32,83874.09,4055873734.71,46856.31,direct,
2021-09-08,47362.35,44475.76,46856.31,45638.83,2105187289.07,46073.45,direct,
2021-09-09,47335.29,45572.3,46073.45,32273.7,1499767099.51,46392.85,direct,
2021-09-10,47026.67,44198.27,46392.85,35701.24,1631276774.64,44853.1,direct,
2021-09-11,45987.63,44741.98,44853.1,14599.26,662298068.85,45166.12,direct,
2021-09-12,46403.5,44765.82,45166.12,16366.41,747181260.09,46049.72,direct,
2021-09-13,46821.84,43511.3,46049.72,42623.67,1909473369.72,44958.56,direct,
2021-09-14,47263.56,44776.37,44958.56,26751.25,1237183544.6,47129.01,direct,
2021-09-15,48457.3,46725.15,47129.01,26904.97,1282942628.56,48148.45,direct,
2021-09-16,48498.51,47050.55,48148.45,25702.33,1229076140.65,47764.47,direct,
2021-09-17,48172.36,46770.31,47764.47,18941.92,899242093.44,47297.98,direct,
2021-09-18,48808.0,47066.47,47297.98,15782.18,761079785.11,48312.46,direct,
2021-09-19,48376.3,46864.5,48312.46,14044.93,668723282.36,47251.76,direct,
2021-09-20,47340.49,42552.63,47251.76,64374.41,2849781014.82,42925.46,direct,
2021-09-21,43625.93,39767.17,42925.46,70924.75,2972565920.07,40709.59,direct,
2021-09-22,44012.22,40589.07,40709.59,42391.1,1807576533.35,43576.15,direct,
2021-09-23,44994.17,43108.42,43576.15,34506.88,1522818255.74,44893.87,direct,
2021-09-24,45143.18,40807.2,44893.87,60130.03,2565373998.35,42848.41,direct,
2021-09-25,42992.94,41710.08,42848.41,18046.04,767641976.96,42721.91,direct,
2021-09-26,43928.49,40825.4,42721.91,27847.04,1187820024.18,43201.79,direct,
2021-09-27,44360.41,42139.24,43201.79,26251.27,1140232492.25,42187.51,direct,
2021-09-28,42781.24,40924.13,42187.51,31946.42,1335757058.57,41056.79,direct,
2021-09-29,42603.18,40790.67,41056.79,26354.27,1100252801.68,41539.43,direct,
2021-09-30,44106.6,41436.79,41539.43,33984.98,1469981944.79,43829.34,direct,
