date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2013-04-01,106.0,92.24,93.03,90527.29,9055970.0,104.0,direct,
2013-04-02,118.36,99.0,104.0,81260.8,8744282.1,117.98,direct,
2013-04-03,147.0,110.0,117.98,152624.24,19519658.71,135.0,direct,
2013-04-04,142.12,116.39,135.0,88124.78,11598387.76,132.12,direct,
2013-04-05,144.94,130.24,132.12,68557.5,9544390.16,142.32,direct,
2013-04-06,143.9,139.54,142.32,18273.09,2597665.45,142.63,direct,
2013-04-07,164.9,142.63,142.63,60947.52,9401468.33,162.3,direct,
2013-04-08,194.9,162.3,162.3,114126.51,20713163.11,187.5,direct,
2013-04-09,240.11,186.5,187.5,105724.64,22696282.53,230.0,direct,
2013-04-10,266.0,105.0,230.0,190141.86,35109363.41,165.0,direct,
2013-04-11,188.7,110.2,165.0,118645.43,18855846.81,124.9,direct,
2013-04-12,140.0,54.25,124.9,556289.1,47600783.3,117.0,direct,
2013-04-13,130.0,85.5,117.0,238226.32,26254439.22,93.0,direct,
2013-04-14,110.0,84.44,93.0,166267.46,16195892.56,90.0,direct,
2013-04-15,102.0,71.51,90.0,236632.26,20602989.31,82.39,direct,
2013-04-16,84.5,50.01,82.39,572185.69,37382133.29,68.36,direct,
2013-04-17,98.78,63.3,68.36,327596.55,27933826.14,93.07,direct,
2013-04-18,113.0,86.0,93.07,172934.67,16840477.58,109.07,direct,
2013-04-19,136.43,105.54,109.07,257118.56,30707765.35,118.5,direct,
2013-04-20,132.0,115.0,118.5,74351.51,9221372.14,127.1,direct,
2013-04-21,130.5,110.0,127.1,99128.56,12043904.1,119.2,direct,
2013-04-22,127.4,118.5,119.2,59118.35,7285334.39,127.4,direct,
2013-04-23,144.02,124.97,127.4,116098.21,15630270.39,143.48,direct,
2013-04-24,166.43,140.97,143.48,225857.24,34345816.98,154.2,direct,
2013-04-25,162.0,120.09,154.2,187632.74,26844741.74,141.71,direct,
2013-04-26,144.99,121.45,141.71,128988.67,17058551.43,136.9,direct,
2013-04-27,139.88,122.71,136.9,59870.79,7853806.49,128.0,direct,
2013-04-28,136.68,127.5,128.0,27503.11,3662548.48,134.44,direct,
2013-04-29,149.08,133.0,134.44,70186.33,9983975.08,144.0,direct,
2013-04-30,146.93,134.0,144.0,65198.58,9119200.99,139.23,direct,
2013-05-01,140.06,104.0,139.23,179988.85,21787942.86,116.38,direct,
2013-05-02,126.9,91.11,116.38,234129.17,24932099.53,106.25,direct,
2013-05-03,109.0,79.0,106.25,246411.17,22496255.33,98.1,direct,
2013-05-04,116.3,92.0,98.1,132582.59,14143158.98,112.9,direct,
2013-05-05,118.85,107.0,112.9,84177.84,9553872.26,115.98,direct,
2013-05-06,124.9,106.01,115.98,150048.99,17604384.72,112.25,direct,
2013-05-07,114.0,97.52,112.25,139626.72,14898971.67,109.61,direct,
2013-05-08,116.78,109.5,109.61,61680.32,6990518.96,113.2,direct,
2013-05-09,113.72,108.8,113.2,26894.46,3003068.41,112.8,direct,
2013-05-10,122.5,111.54,112.8,77443.67,9140709.08,117.7,direct,
2013-05-11,118.74,113.0,117.7,28023.47,3238018.29,115.64,direct,
2013-05-12,117.47,112.4,115.64,20575.19,2357929.41,114.82,direct,
2013-05-13,118.88,114.5,114.82,26134.01,3058207.49,117.98,direct,
2013-05-14,119.8,109.42,117.98,87726.09,10075279.73,111.4,direct,
2013-05-15,116.44,103.02,111.4,117898.23,12997994.8,114.22,direct,
2013-05-16,118.97,112.1,114.22,45071.68,5202992.37,118.21,direct,
2013-05-17,125.56,116.57,118.21,79063.33,9600699.71,123.5,direct,
2013-05-18,125.31,122.25,123.5,22615.72,2800255.89,123.21,direct,
2013-05-19,124.5,119.5,123.21,20478.43,2495650.34,122.5,direct,
2013-05-20,123.69,120.1,122.5,17238.12,2108418.94,122.02,direct,
2013-05-21,123.08,121.1,122.02,13313.67,1628026.67,122.89,direct,
2013-05-22,124.5,122.0,122.89,18198.48,2238395.81,123.8,direct,
2013-05-23,126.93,123.0,123.8,22045.5,2762861.55,126.3,direct,
2013-05-24,133.98,125.36,126.3,48649.99,6317090.66,133.1,direct,
2013-05-25,133.5,128.2,133.1,16816.58,2200845.29,131.99,direct,
2013-05-26,136.0,130.61,131.99,23327.21,3126240.29,133.5,direct,
2013-05-27,135.47,124.0,133.5,46796.59,6052716.47,130.64,direct,
2013-05-28,130.64,125.4,130.64,22748.7,2911329.39,129.0,direct,
2013-05-29,132.72,127.6,129.0,19177.31,2500237.39,132.25,direct,
2013-05-30,132.4,126.5,132.25,24566.45,3179031.6,128.8,direct,
2013-05-31,130.0,126.33,128.8,16466.87,2110227.34,128.82,direct,
2013-06-01,129.79,127.1,128.82,6309.92,810240.48,129.3,direct,
2013-06-02,130.1,115.0,129.3,101114.74,12332357.62,122.5,direct,
2013-06-03,122.78,115.11,122.5,28795.29,3426873.4,120.74,direct,
2013-06-04,123.99,118.79,120.74,21749.73,2633256.94,121.4,direct,
2013-06-05,123.5,119.5,121.4,16591.69,2015275.84,121.9,direct,
2013-06-06,123.3,117.0,121.9,21921.97,2623564.82,118.97,direct,
2013-06-07,119.13,106.15,118.97,65643.28,7357062.32,111.0,direct,
2013-06-08,113.19,107.0,111.0,17113.57,1862090.61,107.89,direct,
2013-06-09,108.99,88.0,107.89,149250.92,14628128.89,100.44,direct,
2013-06-10,110.63,95.0,100.44,64125.61,6764668.73,106.35,direct,
2013-06-11,109.6,103.23,106.35,15933.45,1704624.52,109.0,direct,
2013-06-12,112.25,106.0,109.0,17540.54,1916593.99,108.78,direct,
2013-06-13,110.3,100.3,108.78,30276.66,3186391.58,103.95,direct,
2013-06-14,104.7,97.1,103.95,35923.53,3615245.12,99.99,direct,
2013-06-15,103.7,97.5,99.99,22476.84,2257850.79,99.8,direct,
2013-06-16,101.75,98.9,99.8,8619.58,861313.23,99.9,direct,
2013-06-17,102.4,98.9,99.9,15024.77,1516435.36,101.95,direct,
2013-06-18,113.3,101.03,101.95,60446.31,6491826.47,107.35,direct,
2013-06-19,110.99,104.66,107.35,17421.0,1879212.32,108.25,direct,
2013-06-20,114.48,107.12,108.25,42909.53,4774161.1,111.29,direct,
2013-06-21,115.01,107.56,111.29,37916.61,4221551.74,109.5,direct,
2013-06-22,109.96,107.51,109.5,7196.65,781056.97,108.2,direct,
2013-06-23,109.0,106.2,108.2,10974.21,1179572.74,107.9,direct,
2013-06-24,108.33,100.76,107.9,28755.72,2970209.43,102.1,direct,
2013-06-25,109.98,100.0,102.1,93495.87,9737161.74,103.33,direct,
2013-06-26,105.49,101.83,103.33,13074.01,1361155.01,104.0,direct,
2013-06-27,104.0,100.06,104.0,14516.46,1481838.89,101.74,direct,
2013-06-28,101.79,92.25,101.74,47455.09,4594020.57,94.66,direct,
2013-06-29,100.44,93.0,94.66,25419.63,2457873.24,95.0,direct,
2013-06-30,98.12,93.85,95.0,8488.32,822038.9,97.51,direct,
