date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2016-07-01,685.11,661.09,670.02,92227.36,62394480.64,674.57,direct,
2016-07-02,700.46,671.46,674.57,67380.47,46555796.93,698.06,direct,
2016-07-03,701.49,644.61,698.06,99268.29,66591456.99,661.64,direct,
2016-07-04,679.03,644.04,661.64,63905.01,42756935.48,675.16,direct,
2016-07-05,679.19,657.31,675.16,54642.8,36687264.23,663.67,direct,
2016-07-06,678.39,662.24,663.67,47049.5,31708100.51,672.7,direct,
2016-07-07,676.19,604.95,672.7,153608.21,97639342.03,635.25,direct,
2016-07-08,663.43,630.17,635.25,75892.55,49243011.02,662.78,direct,
2016-07-09,663.49,620.68,662.78,96013.13,62061207.33,651.83,direct,
2016-07-10,651.98,636.8,651.83,29256.82,18955766.48,647.11,direct,
2016-07-11,657.47,639.97,647.11,45941.77,29925667.34,646.71,direct,
2016-07-12,673.19,644.56,646.71,66591.48,44047499.67,670.56,direct,
2016-07-13,672.02,656.04,670.56,62958.21,41791464.25,661.15,direct,
2016-07-14,661.88,646.31,661.15,48196.92,31748496.83,657.25,direct,
2016-07-15,667.46,656.5,657.25,35830.56,23817856.65,664.2,direct,
2016-07-16,665.41,655.72,664.2,20385.0,13557557.05,660.69,direct,
2016-07-17,680.94,660.13,660.69,46840.6,31614610.5,676.33,direct,
2016-07-18,680.42,664.61,676.33,42576.77,28810844.41,670.38,direct,
2016-07-19,673.24,663.63,670.38,30395.36,20401885.27,671.1,direct,
2016-07-20,672.29,659.51,671.1,37562.71,25075066.39,664.4,direct,
2016-07-21,666.51,657.82,664.4,32164.64,21351309.78,664.62,direct,
2016-07-22,669.44,645.69,664.62,65894.84,43283429.35,651.11,direct,
2016-07-23,658.17,647.98,651.11,29884.68,19544654.54,655.16,direct,
2016-07-24,664.21,651.03,655.16,29815.62,19642346.73,659.29,direct,
2016-07-25,662.51,651.08,659.29,34383.06,22564554.46,654.0,direct,
2016-07-26,657.76,643.49,654.0,49388.21,32177578.58,654.38,direct,
2016-07-27,659.08,646.04,654.38,29885.7,19568531.49,654.54,direct,
2016-07-28,657.96,650.81,654.54,28112.8,18452583.66,654.13,direct,
2016-07-29,657.4,650.99,654.13,27043.62,17757920.48,655.43,direct,
2016-07-30,657.55,652.06,655.43,19354.41,12721755.54,654.74,direct,
2016-07-31,654.92,621.42,654.74,62887.74,39918066.14,621.87,direct,
2016-08-01,627.89,603.55,621.87,66660.27,41229298.83,607.0,direct,
2016-08-02,613.75,471.36,607.0,130913.66,75338595.54,513.43,direct,
2016-08-03,573.06,514.09,513.43,85930.35,47170751.56,566.44,direct,
2016-08-04,584.89,559.5,566.44,44823.44,25725471.16,576.22,direct,
2016-08-05,579.97,565.81,576.22,27885.51,15992890.37,574.66,direct,
2016-08-06,596.68,565.33,574.66,25382.28,14676841.26,586.45,direct,
2016-08-07,596.01,580.87,586.45,26202.24,15491523.1,590.85,direct,
2016-08-08,594.24,585.41,590.85,24880.83,14726811.56,589.24,direct,
