date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2017-03-01,1225.04,1154.55,1189.27,51153.83,61964760.57,1222.66,direct,
2017-03-02,1286.98,1211.96,1222.66,78492.01,98040639.32,1255.47,direct,
2017-03-03,1291.35,1250.8,1255.47,67275.49,85876262.86,1283.3,direct,
2017-03-04,1285.78,1228.73,1283.3,38418.2,48597934.9,1264.32,direct,
2017-03-05,1273.28,1242.1,1264.32,25430.23,32104972.38,1271.22,direct,
2017-03-06,1280.61,1261.0,1271.22,31026.9,39591110.81,1277.01,direct,
2017-03-07,1280.89,1148.66,1277.01,87722.01,108673876.49,1232.69,direct,
2017-03-08,1242.04,1136.88,1232.69,97875.25,116342973.91,1146.97,direct,
2017-03-09,1206.97,1129.35,1146.97,59860.55,70427061.57,1191.33,direct,
2017-03-10,1330.42,988.69,1191.33,190472.52,223836041.81,1112.39,direct,
2017-03-11,1202.69,1104.78,1112.39,70747.22,82387198.06,1179.22,direct,
2017-03-12,1235.46,1160.9,1179.22,44412.09,53441762.07,1225.11,direct,
2017-03-13,1245.63,1205.61,1225.11,60460.94,74376298.14,1238.19,direct,
2017-03-14,1255.52,1218.38,1238.19,45142.05,56058617.23,1243.14,direct,
2017-03-15,1256.95,1236.43,1243.14,43592.4,54486699.63,1253.43,direct,
2017-03-16,1260.24,1118.96,1253.43,132773.3,159409024.53,1172.88,direct,
2017-03-17,1174.9,1063.48,1172.88,163739.0,183879768.71,1071.71,direct,
2017-03-18,1103.61,940.18,1071.71,210424.36,212772055.65,971.38,direct,
2017-03-19,1063.67,967.31,971.38,106444.72,108128237.76,1022.6,direct,
2017-03-20,1057.5,1005.05,1022.6,61431.4,63833143.48,1047.51,direct,
2017-03-21,1125.53,1043.87,1047.51,92591.27,101051998.73,1121.29,direct,
2017-03-22,1121.88,997.78,1121.29,115286.08,120730492.05,1044.72,direct,
2017-03-23,1062.79,1022.02,1044.72,56517.89,58898141.13,1035.03,direct,
2017-03-24,1038.38,927.35,1035.03,132599.72,130042865.54,939.7,direct,
2017-03-25,995.96,890.43,939.7,127044.59,118395054.45,966.3,direct,
2017-03-26,1004.32,946.65,966.3,85332.41,83255983.42,969.44,direct,
2017-03-27,1048.85,961.8,969.44,91256.43,92332221.14,1045.14,direct,
2017-03-28,1068.41,1015.45,1045.14,80000.9,83567551.46,1044.42,direct,
2017-03-29,1058.66,1008.34,1044.42,68852.51,71261535.48,1041.9,direct,
2017-03-30,1052.66,1020.93,1041.9,74984.88,77633883.53,1037.91,direct,
2017-03-31,1088.2,1035.18,1037.91,90987.94,96543920.02,1079.11,direct,
2017-04-01,1103.74,1067.47,1079.11,50658.36,55020078.21,1086.12,direct,
2017-04-02,1109.48,1074.21,1086.12,70980.71,77853933.84,1097.4,direct,
2017-04-03,1157.87,1095.55,1097.4,98499.3,111870807.42,1147.56,direct,
2017-04-04,1161.19,1122.15,1147.56,70998.95,81164094.44,1141.77,direct,
2017-04-05,1143.84,1110.06,1141.77,69469.37,78335573.66,1129.87,direct,
2017-04-06,1201.55,1130.51,1129.87,92357.58,108182158.18,1188.7,direct,
2017-04-07,1201.23,1173.18,1188.7,59746.57,71184485.98,1190.49,direct,
2017-04-08,1198.22,1166.65,1190.49,33180.63,39393003.33,1180.78,direct,
2017-04-09,1215.1,1173.99,1180.78,45351.08,54498333.26,1204.34,direct,
2017-04-10,1214.87,1194.81,1204.34,40013.05,48473680.7,1206.71,direct,
2017-04-11,1229.57,1195.76,1206.71,37394.78,45563707.07,1220.74,direct,
2017-04-12,1225.46,1207.36,1220.74,44783.23,54699396.14,1212.53,direct,
2017-04-13,1218.66,1150.29,1212.53,66051.93,78456422.62,1176.2,direct,
2017-04-14,1195.4,1162.16,1176.2,47217.49,56129576.67,1177.33,direct,
