date,high_price,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2020-07-01,231.62,227.28,225.49,822437.95,190036327.93,231.06,multiply,BTC
2020-07-02,227.96,224.96,231.06,1457284.01,330209737.79,226.59,multiply,BTC
2020-07-03,226.66,224.76,226.59,1163308.98,261884352.33,225.12,multiply,BTC
2020-07-04,229.56,226.73,225.12,1114755.74,255496390.55,229.19,multiply,BTC
2020-07-05,228.4,225.58,229.19,1020069.83,232611581.25,228.03,multiply,BTC
2020-07-06,241.9,233.86,228.03,2113903.04,511159054.2,241.81,multiply,BTC
2020-07-07,240.69,233.56,241.81,1358166.45,325137300.06,239.39,multiply,BTC
2020-07-08,248.82,241.45,239.39,1807293.64,446444658.34,247.02,multiply,BTC
2020-07-09,242.98,238.64,247.02,838047.44,202935600.75,242.15,multiply,BTC
2020-07-10,243.55,238.81,242.15,534225.39,128868072.5,241.22,multiply,BTC
2020-07-11,240.35,237.49,241.22,434730.97,104005761.96,239.24,multiply,BTC
2020-07-12,242.94,238.85,239.24,564517.75,136986885.16,242.66,multiply,BTC
2020-07-13,242.96,237.14,242.66,699226.6,167491682.32,239.54,multiply,BTC
2020-07-14,241.77,239.08,239.54,555917.92,133683082.42,240.47,multiply,BTC
2020-07-15,239.3,236.08,240.47,511304.02,121931757.09,238.47,multiply,BTC
2020-07-16,239.17,230.11,238.42,354658.04,82733057.02,233.61,direct,
2020-07-17,234.87,231.67,233.54,513009.25,119410906.81,232.77,multiply,BTC
2020-07-18,237.87,233.1,232.77,449014.83,105902192.47,235.85,multiply,BTC
2020-07-19,239.52,235.28,235.85,493756.5,118084690.77,239.16,multiply,BTC
2020-07-20,239.1,234.61,239.16,613442.59,144874959.58,236.17,multiply,BTC
2020-07-21,247.0,235.78,236.16,392196.91,95966343.65,245.87,direct,
2020-07-22,267.71,247.97,245.62,899421.54,237610574.74,264.18,multiply,BTC
2020-07-23,280.97,260.56,264.32,840629.82,227497042.4,275.65,direct,
2020-07-24,287.68,268.61,275.65,612547.5,170698826.04,279.6,direct,
2020-07-25,309.39,279.6,279.6,744498.83,218403404.71,305.67,direct,
2020-07-26,319.07,300.43,305.67,731791.27,226259900.31,311.47,direct,
2020-07-27,359.78,316.6,311.28,2306242.74,743147491.93,322.23,multiply,BTC
2020-07-28,320.45,311.49,322.23,1676214.68,532201296.09,317.5,multiply,BTC
2020-07-29,326.47,317.03,317.5,1074624.83,341878677.37,318.14,multiply,BTC
2020-07-30,339.86,318.07,318.14,1201599.1,402895123.47,335.3,multiply,BTC
2020-07-31,351.71,340.13,335.3,1351347.36,468835268.22,346.94,multiply,BTC
