395.13,381.11,388.17,17730.98,6892843.77,382.84
385.59,371.2,382.84,14300.82,5471103.72,375.14
378.22,362.81,375.14,16807.97,6278574.04,363.45
369.88,327.1,363.45,23035.97,8050734.62,335.32
344.25,294.92,335.32,29851.16,9512572.11,322.86
347.94,303.05,322.86,41171.56,13642089.7,331.55
345.51,321.74,331.55,30173.83,10076018.49,331.65
351.64,325.43,331.65,21769.57,7413499.73,350.87
384.61,347.57,350.87,35591.34,13020038.29,360.91
378.13,353.32,360.91,28410.42,10394856.2,361.71
370.15,350.49,361.71,13926.45,5049013.74,361.22
374.57,352.25,361.22,11227.53,4077867.05,373.17
391.22,366.04,373.17,23576.02,8935310.47,387.32
407.74,385.72,387.32,28866.7,11549913.84,397.1
397.87,388.23,397.1,22484.5,8867207.18,393.17
398.84,371.56,393.17,20785.9,7999668.99,379.77
384.76,372.42,379.77,16567.87,6324477.58,380.48
395.71,373.58,380.48,9445.79,3657801.17,390.88
394.49,383.92,390.88,5325.52,2088508.52,387.28
387.77,378.42,387.28,10555.47,4075710.38,380.39
388.24,377.42,380.39,9662.14,3745779.18,382.35
383.69,376.97,382.35,10531.04,4064736.42,378.93
381.08,353.48,378.93,19121.88,6999640.64,355.78
360.87,351.41,355.78,20034.01,7185001.61,355.1
356.57,341.53,355.1,14042.93,4929757.95,346.72
356.8,344.19,346.72,11577.83,4076756.1,348.67
356.35,344.93,348.67,10603.46,3777108.32,350.09
355.72,348.27,350.09,9430.8,3372185.13,351.06
352.83,334.72,351.06,12263.9,4259966.32,335.12
350.38,333.44,335.12,16120.98,5522262.77,344.86
347.97,336.08,344.86,14003.95,4814121.89,337.87
339.0,320.74,337.87,13774.48,4540440.63,325.43
329.76,319.81,325.43,11896.65,3878749.8,322.55
332.85,321.67,322.55,13433.34,4435458.55,324.24
328.75,320.11,324.24,15115.03,4955240.5,327.96
341.98,326.52,327.96,15838.15,5342189.88,338.01
351.14,335.74,338.01,15649.72,5388972.33,347.67
351.61,340.18,347.67,15017.27,5215262.11,341.87
346.29,339.8,341.87,8188.25,2834855.25,343.54
362.21,341.78,343.54,12627.93,4466556.5,362.04
374.67,356.6,362.04,22804.61,8387025.99,367.15
370.99,361.87,367.15,15790.68,5817809.67,365.42
442.73,365.81,365.42,38528.79,15737081.16,432.03
480.45,390.88,432.03,58200.73,25304725.28,428.72
430.18,381.99,428.72,35731.03,14250930.93,396.53
407.32,367.97,396.53,13328.33,5185270.16,374.86
390.36,370.54,374.86,14350.82,5497204.23,385.61
412.33,378.32,385.61,27600.89,10942934.49,384.69
394.94,371.95,384.69,27093.72,10404772.69,379.16
389.29,374.26,379.16,19867.47,7592152.68,381.43
383.03,355.11,381.43,21984.22,8084810.79,357.3
358.73,343.8,357.3,23467.39,8291129.59,351.77
364.21,350.51,351.77,12943.87,4632290.66,352.01
370.59,352.64,352.01,12413.55,4504560.45,365.85
388.72,361.92,365.85,24564.84,9244691.04,378.85
395.73,370.64,378.85,45317.22,17405251.28,376.43
378.27,363.99,376.43,23979.74,8916241.87,365.35
374.43,364.81,365.35,13849.29,5144146.32,368.83
383.25,358.37,368.83,43015.35,16118258.33,377.59
389.3,372.21,377.59,83451.95,31983637.28,376.28
381.06,372.57,376.28,11289.41,4269105.57,374.93
383.58,373.02,374.93,19673.15,7481865.14,378.61
384.87,375.37,378.61,25285.47,9664274.24,380.64
384.67,373.64,380.64,23504.51,8950322.28,376.96
380.43,366.24,376.96,25331.17,9521316.14,369.84
379.7,366.39,369.84,29989.83,11251853.9,377.63
380.33,372.04,377.63,11072.87,4181319.51,376.26
377.88,372.46,376.26,8811.71,3334332.18,376.47
377.36,364.6,376.47,22917.66,8506201.99,364.95
365.35,343.82,364.95,43827.16,15529628.16,352.19
354.07,345.09,352.19,27133.46,9535221.36,347.94
367.13,337.8,347.94,51080.97,18063629.15,347.68
356.43,346.0,347.68,26850.92,9490205.28,353.4
353.1,343.81,353.4,19542.41,6837218.94,348.24
351.59,344.61,348.24,12342.41,4328238.86,349.35
351.22,343.56,349.35,22160.68,7746836.16,345.37
346.45,328.88,345.37,38589.75,13001054.77,330.22
335.67,314.31,330.22,61338.52,19834674.23,320.02
325.62,303.4,320.02,60516.23,18932813.68,310.34
320.24,306.36,310.34,41711.62,13119110.69,317.78
332.62,316.05,317.78,29920.43,9768954.91,330.35
332.03,320.13,330.35,20668.93,6746131.4,322.63
335.26,319.89,322.63,35363.79,11694687.77,330.84
339.32,328.0,330.84,24066.78,8057502.86,335.25
336.28,320.65,335.25,21524.09,7112691.11,322.4
323.38,316.3,322.4,15388.54,4926116.3,318.99
332.88,316.36,318.99,23005.85,7518851.52,329.98
330.7,311.98,329.98,21631.92,6940336.9,315.34
322.84,310.5,315.34,20414.2,6482718.73,316.53
321.61,308.28,316.53,20355.29,6457547.05,314.12
316.18,309.25,314.12,22777.45,7163083.26,311.27
319.09,308.89,311.27,20496.34,6472822.84,318.24
